"regionUbigeo","provinciaUbigeo","regionNombre","provinciaNombre","pob2012","ide2012","identificacion2012","medicos2012","escolaridad2012","AguaDesague2012","electrificacion2012"
"210000","210800","PUNO","Melgar",77355,0.632209156423387,99.0987289093426,6.04397193865962,81.0893630867329,60.8358156907429,65.0073839604425
"210000","210900","PUNO","Moho",26799,0.609766171126416,98.1119371742647,2.59795243282456,83.4811936252805,45.2046700061077,73.7553640361808
"210000","211000","PUNO","San Antonio de Putina",62247,0.569102678913999,98.8163662474071,2.63999765107731,88.4295225870152,29.5767652742639,63.3286892631848
"210000","211100","PUNO","San Román",276352,0.781263248778834,99.0267241182208,15.5069854212609,94.0194306437927,72.2404939253021,99.5
"210000","211200","PUNO","Sandia",68253,0.615235350319182,98.5935628801729,6.42193530547969,84.2575686920316,50.2308910273721,63.8324270508815
"210000","211300","PUNO","Yunguyo",48179,0.680681084477834,98.3785304693923,6.87122037458876,87.1140019362949,52.7098521616875,90.6861237138944
"220000","220100","SAN MARTÍN","Moyobamba",136414,0.683179200222529,95.7572361288669,9.93675352296661,83.2734246274574,72.5388286138575,73.4588548694715
"220000","220200","SAN MARTÍN","Bellavista",55815,0.625584886764429,94.1987720514269,7.97900852200551,76.7049300006125,59.9836359464675,68.6067578470321
"220000","220300","SAN MARTÍN","El Dorado",38152,0.606592476595722,96.8348930930431,7.74028562196426,66.9119005001671,68.0806091478799,58.5683595201639
"220000","220400","SAN MARTÍN","Huallaga",25357,0.660046485899335,96.7308070824659,11.4770907506383,78.1731530427327,74.7704240979735,61.2203741420983
"220000","220500","SAN MARTÍN","Lamas",83825,0.605086358910563,96.5569729637009,6.34689756665184,72.5866690654732,61.524365373598,61.297009441423
"220000","220600","SAN MARTÍN","Mariscal Cáceres",51489,0.69223739680068,96.0262856143633,9.98104322139155,85.202326768783,75.5525579844622,72.702455997079
"220000","220700","SAN MARTÍN","Picota",42369,0.68836575720896,96.1657869682602,7.80225567022595,82.3184008921067,73.9773020779171,78.7176292158193
"220000","220800","SAN MARTÍN","Rioja",120387,0.66715733670802,95.408397376437,10.381478747433,83.0829527375347,58.288214511277,79.4966391497062
"220000","220900","SAN MARTÍN","San Martín",179184,0.828546138840755,98.3257882056045,21.32984648805,99.5,85.393465636929,95.504071431094
"220000","221000","SAN MARTÍN","Tocache",73460,0.645629884089878,94.9457206266824,10.5095111424529,92.4323328851555,43.607708209921,74.3133284190919
"230000","230100","TACNA","Tacna",302852,0.910408955464833,99.4928444373278,44.7413257960984,90.0518053160754,95.8765907044479,95.2143609477347
"230000","230200","TACNA","Candarave",8435,0.652094382366811,99.5,7.11321873147599,90.0466597936808,40.1111962293457,84.5339706079191
"230000","230300","TACNA","Jorge Basadre",9641,0.848709061130712,99.5,30.0798672336895,97.3276425113423,83.9754366747301,93.4183393231345
"230000","230400","TACNA","Tarata",7987,0.741355107043563,99.3156773454474,22.5366220107675,90.1730353750965,68.7253515980322,74.9024525185929
"240000","240100","TUMBES","Tumbes",159548,0.762236798041808,99.1183566277238,18.3819643451249,86.266089354721,77.6777766865101,87.4195691100742
